,0,1,2
699,0.02801603,0.09969208,0.13385935
700,0.03110224,0.10396694,0.14329998
701,0.038517058,0.10396694,0.1351275
702,0.046652466,0.10311219,0.12737776
703,0.043557227,0.10396694,0.13104127
704,0.047423482,0.10225707,0.120896146
705,0.047334373,0.10225707,0.13667746
706,0.046423018,0.10396694,0.13611384
707,0.052886873,0.104822055,0.13907285
708,0.053975612,0.10567717,0.14555444
709,0.05295056,0.10225707,0.13935466
710,0.05534497,0.10225707,0.13075946
711,0.057018727,0.10567717,0.12329151
712,0.055736274,0.09969208,0.122727916
713,0.05394286,0.09627198,0.11075102
714,0.057162076,0.09627198,0.11934622
715,0.062276334,0.10653193,0.12371425
716,0.0625622,0.100547194,0.12625052
717,0.06979835,0.09969208,0.1352684
718,0.06721234,0.09627198,0.1530224
719,0.0676347,0.09883696,0.16034944
720,0.06549081,0.097127095,0.18021698
721,0.057052314,0.097127095,0.16359024
722,0.0525347,0.100547194,0.14611809
723,0.052519232,0.104822055,0.13667746
724,0.051534265,0.101401955,0.13893194
725,0.053734064,0.09883696,0.11342822
726,0.050286263,0.097127095,0.1251233
727,0.05138403,0.09627198,0.11807807
728,0.053255796,0.100547194,0.11680992
729,0.05285585,0.104822055,0.11230098
730,0.06385884,0.10396694,0.111737356
731,0.06818399,0.104822055,0.11201917
732,0.069670916,0.100547194,0.12202339
733,0.06777242,0.101401955,0.13583206
734,0.06468108,0.10225707,0.1352684
735,0.07376018,0.10995203,0.13019584
736,0.07432625,0.11850211,0.12103705
737,0.077409446,0.12192185,0.1231506
738,0.072654635,0.115081996,0.12864591
739,0.07455397,0.116791874,0.13456391
740,0.07291898,0.11337213,0.124277845
741,0.068865895,0.112517014,0.116669014
742,0.06421009,0.11080715,0.11793716
743,0.06518215,0.11080715,0.12625052
744,0.06587353,0.10995203,0.14259546
745,0.0742974,0.111661896,0.1318867
746,0.07704049,0.111661896,0.12385516
747,0.07370934,0.112517014,0.13230942
748,0.07429525,0.11337213,0.11469637
749,0.079192966,0.11593713,0.1163872
750,0.07637495,0.120211974,0.108214736
751,0.07612699,0.119356856,0.107792035
752,0.06795454,0.119356856,0.13752289
753,0.06668499,0.116791874,0.1349866
754,0.066132665,0.12192185,0.15964492
755,0.07251775,0.13218181,0.17429899
756,0.076419294,0.12705182,0.17387627
757,0.08146897,0.12876205,0.16598563
758,0.08459219,0.12961683,0.1807806
759,0.08676788,0.12961683,0.15753134
760,0.09109351,0.12705182,0.15372692
761,0.09041548,0.12363209,0.13540931
762,0.088953525,0.124486834,0.13555025
763,0.09619871,0.124486834,0.13414119
764,0.1012398,0.12619707,0.13090037
765,0.101390004,0.12277697,0.1258278
766,0.10094702,0.120211974,0.120614365
767,0.097702,0.116791874,0.10793291
768,0.101213515,0.112517014,0.10539666
769,0.107622266,0.115081996,0.1099056
770,0.10738164,0.11422689,0.10286036
771,0.10895464,0.115081996,0.10891926
772,0.11594671,0.115081996,0.100746796
773,0.11750767,0.11593713,0.09384245
774,0.11888483,0.111661896,0.109623775
775,0.118655354,0.112517014,0.109764695
776,0.11355576,0.10653193,0.11018738
777,0.10337415,0.109096915,0.11497815
778,0.10652578,0.11593713,0.09764688
779,0.111227214,0.115081996,0.09074256
780,0.11461303,0.115081996,0.087501764
781,0.11756921,0.11593713,0.09384245
782,0.11452004,0.112517014,0.09384245
783,0.110180676,0.11764699,0.09821051
784,0.106084526,0.11593713,0.09651965
785,0.109144926,0.11593713,0.09919684
786,0.12427801,0.119356856,0.10891926
787,0.123874635,0.12277697,0.107792035
788,0.12403092,0.12106709,0.096660554
789,0.11762217,0.12106709,0.09271522
790,0.12143591,0.12790695,0.09933776
791,0.13505024,0.12619707,0.12991406
792,0.13774508,0.12363209,0.125546
793,0.143159,0.112517014,0.1351275
794,0.1427044,0.11422689,0.12808229
795,0.14257005,0.11593713,0.10638298
796,0.14599553,0.11422689,0.09609692
797,0.15182695,0.120211974,0.089333504
798,0.15295222,0.11850211,0.09060165
799,0.14839116,0.120211974,0.096942365
800,0.1570079,0.12277697,0.08989714
801,0.15577629,0.12534197,0.09496969
802,0.15650466,0.12619707,0.09031984
803,0.16095594,0.12705182,0.10145131
804,0.16538146,0.13218181,0.09370157
805,0.16486225,0.14671661,0.10906015
806,0.14327517,0.13645665,0.11244188
807,0.14324036,0.14500673,0.09637874
808,0.14381501,0.14329685,0.0918698
809,0.15854475,0.14500673,0.10342397
810,0.16020778,0.14329685,0.08510639
811,0.16076049,0.13645665,0.080174714
812,0.16277304,0.14671661,0.08834718
813,0.17124125,0.13987677,0.09201071
814,0.17356208,0.13816689,0.09933776
815,0.1734846,0.13987677,0.09299703
816,0.16105065,0.13816689,0.095392406
817,0.1638523,0.12961683,0.10652389
818,0.16133437,0.12534197,0.10145131
819,0.15474525,0.12106709,0.109764695
820,0.15336165,0.11593713,0.11864166
821,0.16438612,0.112517014,0.11737351
822,0.16335127,0.11764699,0.10708749
823,0.15446112,0.11764699,0.09637874
824,0.15576294,0.116791874,0.079047486
825,0.14912173,0.11422689,0.08059743
826,0.14793447,0.11422689,0.096660554
827,0.14769289,0.115081996,0.09764688
828,0.14807001,0.116791874,0.114837274
829,0.15493682,0.11422689,0.096660554
830,0.15832052,0.11593713,0.07989292
831,0.15786073,0.11850211,0.07200225
832,0.16825625,0.11850211,0.074961245
833,0.1742625,0.11850211,0.06270255
834,0.17233565,0.11337213,0.06791602
835,0.17013791,0.109096915,0.069747776
836,0.16934028,0.115081996,0.06566155
837,0.1681383,0.11080715,0.07693392
838,0.16222808,0.11080715,0.097083285
839,0.17153528,0.11080715,0.102155834
840,0.17173937,0.12619707,0.09496969
841,0.17846367,0.12192185,0.10173313
842,0.18017873,0.12534197,0.10497393
843,0.17698231,0.116791874,0.11244188
844,0.16579643,0.11764699,0.11018738
845,0.1629031,0.11593713,0.08609271
846,0.16493198,0.11593713,0.091587976
847,0.170593,0.10653193,0.08524728
848,0.17559704,0.108242154,0.07749753
849,0.17269203,0.10653193,0.0763703
850,0.17425004,0.104822055,0.080174714
851,0.17457673,0.101401955,0.08327462
852,0.1772652,0.10567717,0.08665635
853,0.17938319,0.10396694,0.09017895
854,0.18909255,0.10396694,0.071015924
855,0.19786814,0.10225707,0.06960687
856,0.19920221,0.10396694,0.06566155
857,0.20442668,0.109096915,0.06411159
858,0.20640305,0.10567717,0.07002959
859,0.21424708,0.10567717,0.06566155
860,0.21280143,0.10396694,0.06354797
861,0.21471414,0.10225707,0.0646752
862,0.21145228,0.09883696,0.08313371
863,0.20839277,0.09883696,0.09454699
864,0.2048606,0.09798221,0.12371425
865,0.20854345,0.09627198,0.15189515
866,0.22219524,0.097127095,0.118500754
867,0.22995058,0.101401955,0.15837677
868,0.22894707,0.104822055,0.12174158
869,0.23043701,0.11080715,0.13047765
870,0.21622649,0.104822055,0.16471748
871,0.2120175,0.10653193,0.15189515
872,0.21009585,0.115081996,0.13977735
873,0.19763783,0.108242154,0.11258276
874,0.2015135,0.104822055,0.10483302
875,0.20137236,0.10225707,0.093137935
876,0.19897065,0.101401955,0.090038046
877,0.21096668,0.10567717,0.09651965
878,0.2224643,0.104822055,0.0952515
879,0.21983746,0.10653193,0.08102015
880,0.22022918,0.10653193,0.071579546
881,0.22455004,0.104822055,0.07651119
882,0.2294865,0.10653193,0.082710996
883,0.23343542,0.10567717,0.089756235
884,0.23274276,0.10567717,0.07594757
885,0.23760471,0.10995203,0.1038467
886,0.23497179,0.116791874,0.080738336
887,0.23502132,0.115081996,0.082429186
888,0.23057434,0.11080715,0.071156815
889,0.23020157,0.12192185,0.07792024
890,0.22344539,0.12192185,0.095533326
891,0.22668138,0.12363209,0.080456525
892,0.2366856,0.12619707,0.06650697
893,0.23718587,0.12961683,0.058052704
894,0.22912273,0.13474679,0.06876145
895,0.2171869,0.13218181,0.072988585
896,0.21707794,0.13987677,0.09017895
897,0.21721575,0.13731177,0.09454699
898,0.22232911,0.13218181,0.10286036
899,0.21473995,0.124486834,0.094828814
900,0.2068598,0.12534197,0.09384245
901,0.19867441,0.120211974,0.08285192
902,0.19472125,0.11764699,0.100887686
903,0.19416931,0.120211974,0.11610539
904,0.194738,0.11593713,0.13921376
905,0.19659343,0.11764699,0.1223052
906,0.18972579,0.11337213,0.1162463
907,0.18862328,0.10738705,0.12639143
908,0.17830566,0.104822055,0.120896146
909,0.1799179,0.10567717,0.14189093
910,0.18378237,0.109096915,0.13301395
911,0.17698404,0.11422689,0.12737776
912,0.17539254,0.111661896,0.12371425
913,0.17298606,0.111661896,0.12117796
914,0.18220076,0.112517014,0.115400866
915,0.18393478,0.10995203,0.08552909
916,0.18370149,0.11422689,0.085669994
917,0.1860911,0.11337213,0.07594757
918,0.19277278,0.115081996,0.09031984
919,0.19419685,0.120211974,0.08721995
920,0.19373712,0.116791874,0.10060589
921,0.19900802,0.111661896,0.07214315
922,0.18342641,0.108242154,0.07749753
923,0.17522117,0.10653193,0.07256587
924,0.17432234,0.10653193,0.08707903
925,0.17396155,0.10567717,0.072706774
926,0.17156675,0.10225707,0.06904325
927,0.1643745,0.10225707,0.07411581
928,0.16180876,0.10225707,0.07186134
929,0.17111775,0.109096915,0.07566577
930,0.16030118,0.10567717,0.062279835
931,0.16125819,0.10396694,0.057629973
932,0.16170588,0.10396694,0.069325075
933,0.15482965,0.092852235,0.074679434
934,0.15213391,0.097127095,0.08707903
935,0.15246364,0.09798221,0.07862477
936,0.15882114,0.09883696,0.06270255
937,0.15245673,0.09883696,0.07482034
938,0.15503326,0.09456211,0.07312949
939,0.15074769,0.09456211,0.08961533
940,0.13244057,0.08515729,0.08341552
941,0.13341305,0.08772227,0.08891082
942,0.13427791,0.09114201,0.08299281
943,0.12862816,0.08344741,0.071438625
944,0.1234588,0.0766072,0.0643934
945,0.110147536,0.074897334,0.054530084
946,0.11465648,0.079172194,0.06791602
947,0.13174793,0.07831743,0.06270255
948,0.12616056,0.077462316,0.07439762
949,0.13633695,0.08601239,0.060307175
950,0.14008054,0.08857703,0.0918698
951,0.14135435,0.089432135,0.08257009
952,0.15389636,0.093706995,0.104410306
953,0.15962061,0.09541722,0.09384245
954,0.16312352,0.093706995,0.08820628
955,0.15913323,0.09199712,0.08158377
956,0.16327462,0.097127095,0.07651119
957,0.15157291,0.08772227,0.077215716
958,0.15556404,0.08772227,0.08651543
959,0.16866001,0.08857703,0.08905169
960,0.16940525,0.08857703,0.118782565
961,0.16922358,0.09028725,0.13315485
962,0.17279366,0.09456211,0.12681414
963,0.17165372,0.093706995,0.10680568
964,0.1578857,0.09541722,0.114837274
965,0.15677163,0.09541722,0.12949131
966,0.16155395,0.092852235,0.11399181
967,0.15815648,0.08772227,0.108214736
968,0.14837095,0.08430217,0.100464985
969,0.14794216,0.08430217,0.089333504
970,0.1481221,0.08344741,0.08609271
971,0.16163573,0.08088243,0.08440186
972,0.16257587,0.08430217,0.076652095
973,0.16296676,0.08515729,0.071720436
974,0.15959606,0.08686715,0.07073411
975,0.16689071,0.08686715,0.06791602
976,0.16406587,0.08515729,0.07608849
977,0.16544256,0.08515729,0.07073411
978,0.16681883,0.08686715,0.06185712
979,0.16837636,0.08515729,0.05664365
980,0.15974459,0.08515729,0.05889812
981,0.16329655,0.08686715,0.058757216
982,0.16281226,0.08515729,0.058052704
983,0.15796146,0.08430217,0.054530084
984,0.15169778,0.08259229,0.04621671
985,0.15198109,0.081737176,0.05171199
986,0.15713796,0.08344741,0.06692968
987,0.16177651,0.08344741,0.06340708
988,0.1599116,0.08430217,0.0583345
989,0.17159864,0.08430217,0.063970685
990,0.16837421,0.08344741,0.05312103
991,0.16978535,0.081737176,0.06833872
992,0.16835788,0.077462316,0.069184154
993,0.16756102,0.077462316,0.06185712
994,0.16837677,0.0766072,0.06664787
995,0.16247174,0.0766072,0.055516407
996,0.16483644,0.079172194,0.046780333
997,0.16325906,0.07831743,0.048612088
998,0.16996315,0.07831743,0.040298715
999,0.16665438,0.077462316,0.04959841
1000,0.1757662,0.07831743,0.057207257
1001,0.1751962,0.077462316,0.047766656
1002,0.17471108,0.079172194,0.06495702
1003,0.17215523,0.08002731,0.072706774
1004,0.1693609,0.07831743,0.06791602
1005,0.17238727,0.077462316,0.072706774
1006,0.17007986,0.07575245,0.07792024
1007,0.16404948,0.074042216,0.09215161
1008,0.16561517,0.07233234,0.07256587
1009,0.1644279,0.073187456,0.06791602
1010,0.17166576,0.077462316,0.07383402
1011,0.17081466,0.077462316,0.06988868
1012,0.1731768,0.0766072,0.065520644
1013,0.18242034,0.077462316,0.07594757
1014,0.18872878,0.07831743,0.09426518
1015,0.18835679,0.07831743,0.091587976
1016,0.18982175,0.07831743,0.08214739
1017,0.19237718,0.0766072,0.07749753
1018,0.19119331,0.08002731,0.08989714
1019,0.19866624,0.077462316,0.08989714
1020,0.19759867,0.0766072,0.08862899
1021,0.19540438,0.07575245,0.058475405
1022,0.2021304,0.077462316,0.057489082
1023,0.20349506,0.07831743,0.055657312
1024,0.19978938,0.08686715,0.055093706
1025,0.1951504,0.08857703,0.052416503
1026,0.19781044,0.08857703,0.044948563
1027,0.20364705,0.08601239,0.04438494
1028,0.20401248,0.08857703,0.048471183
1029,0.20127204,0.09028725,0.04917571
1030,0.2066721,0.08857703,0.046780333
1031,0.20732173,0.10567717,0.046780333
1032,0.20716676,0.09627198,0.04353951
1033,0.21074632,0.09883696,0.05086656
1034,0.20935795,0.097127095,0.04339862
1035,0.20971093,0.09541722,0.039171472
1036,0.20051607,0.093706995,0.039876
1037,0.19858143,0.09456211,0.040721416
1038,0.19552061,0.09883696,0.048048466
1039,0.20280585,0.10653193,0.04339862
1040,0.2131041,0.10225707,0.043257713
1041,0.21189228,0.100547194,0.046498507
1042,0.20932958,0.104822055,0.053261936
1043,0.21148893,0.10396694,0.046498507
1044,0.20803335,0.09798221,0.04213047
1045,0.21077427,0.10225707,0.04043962
1046,0.20846942,0.104822055,0.037339717
1047,0.20502505,0.09883696,0.040016904
1048,0.19916174,0.097127095,0.03466253
1049,0.20019707,0.097127095,0.0335353
1050,0.1991342,0.097127095,0.029026344
1051,0.20429191,0.09883696,0.027335495
1052,0.19760123,0.097127095,0.023390159
1053,0.198293,0.09798221,0.021981105
1054,0.18980798,0.092852235,0.03170353
1055,0.19128242,0.09199712,0.029730871
1056,0.19069526,0.08686715,0.024376497
1057,0.20250967,0.08601239,0.037621528
1058,0.19999173,0.09028725,0.04790756
1059,0.20169607,0.08686715,0.059039026
1060,0.21092972,0.08601239,0.057629973
1061,0.21475807,0.08601239,0.059179932
1062,0.21352771,0.09028725,0.051993787
1063,0.21894589,0.08772227,0.050725654
1064,0.22181037,0.08772227,0.04706213
1065,0.21988091,0.08601239,0.046498507
1066,0.22658369,0.08601239,0.037621528
1067,0.22452334,0.08772227,0.041566864
1068,0.23140904,0.08686715,0.035789773
1069,0.23776999,0.08686715,0.036353394
1070,0.22975686,0.08515729,0.046357617
1071,0.23315343,0.08686715,0.055516407
1072,0.2320703,0.08686715,0.06298435
1073,0.23154768,0.08515729,0.06707059
1074,0.23210385,0.08259229,0.058757216
1075,0.24169055,0.08259229,0.050021127
1076,0.24055961,0.08259229,0.047203034
1077,0.23752853,0.08088243,0.047203034
1078,0.23616901,0.08344741,0.041285038
1079,0.24356833,0.08601239,0.030153573
1080,0.24327299,0.08857703,0.024940103
1081,0.24769631,0.08772227,0.026771873
1082,0.25195774,0.08515729,0.018599406
1083,0.24980745,0.08515729,0.025926441
1084,0.25174555,0.08515729,0.024094686
1085,0.25083807,0.08344741,0.029730871
1086,0.24164876,0.081737176,0.022826552
1087,0.24106762,0.08088243,0.02169931
1088,0.2364609,0.07831743,0.022967458
1089,0.23578718,0.077462316,0.019444838
1090,0.24256137,0.07831743,0.017049462
1091,0.24406901,0.079172194,0.026490062
1092,0.24174818,0.0766072,0.01817669
1093,0.2403625,0.077462316,0.045793995
1094,0.24990216,0.08002731,0.03522615
1095,0.24847075,0.07575245,0.02367197
1096,0.24719176,0.0766072,0.022544727
1097,0.2508174,0.077462316,0.0308581
1098,0.24907824,0.0766072,0.030294493
1099,0.24916646,0.077462316,0.042834997
1100,0.25215533,0.0766072,0.028885439
1101,0.24772862,0.077462316,0.033394396
1102,0.25059524,0.077462316,0.03536704
1103,0.25090864,0.079172194,0.03959419
1104,0.24266389,0.079172194,0.03663519
1105,0.23054382,0.077462316,0.041003242
1106,0.22829142,0.07575245,0.03522615
1107,0.22238597,0.07575245,0.045934886
1108,0.22051457,0.079172194,0.050725654
1109,0.21956149,0.077462316,0.04790756
1110,0.22197482,0.08002731,0.045793995
1111,0.22231796,0.08002731,0.052416503
1112,0.21893856,0.07831743,0.061716214
1113,0.22440025,0.077462316,0.058757216
1114,0.22364989,0.077462316,0.049739316
1115,0.22685316,0.077462316,0.05438918
1116,0.2210398,0.07575245,0.06481612
1117,0.21834621,0.074897334,0.052839234
1118,0.21429828,0.074042216,0.05819361
1119,0.22278199,0.073187456,0.059179932
1120,0.22448757,0.074897334,0.059461728
1121,0.22471276,0.079172194,0.05340284
1122,0.22562322,0.07831743,0.045934886
1123,0.22870687,0.08002731,0.03438072
1124,0.2225323,0.09028725,0.038466945
1125,0.2215654,0.089432135,0.029449046
1126,0.21982321,0.08857703,0.019867554
1127,0.22282979,0.089432135,0.04818937
1128,0.23186281,0.08857703,0.065379724
1129,0.23404238,0.08857703,0.11061011
1130,0.24142966,0.08686715,0.09398337
1131,0.2405084,0.08515729,0.071438625
1132,0.24135473,0.08515729,0.09905593
1133,0.2393026,0.08515729,0.063688874
1134,0.24447063,0.08601239,0.07735662
1135,0.2454944,0.08772227,0.06664787
1136,0.24458471,0.089432135,0.07073411
1137,0.23887727,0.08601239,0.07017049
1138,0.24331006,0.08686715,0.09821051
1139,0.2474505,0.08601239,0.0763703
1140,0.24909756,0.08515729,0.0736931
1141,0.24332038,0.08772227,0.065379724
1142,0.2342641,0.08515729,0.055798233
1143,0.23605451,0.08601239,0.057629973
1144,0.22909817,0.08601239,0.05861631
1145,0.23087052,0.08601239,0.05438918
1146,0.23559561,0.08686715,0.07073411
1147,0.23816821,0.08601239,0.064252496
1148,0.23448965,0.08601239,0.087783575
1149,0.23599252,0.08515729,0.09060165
1150,0.23667786,0.08515729,0.08158377
1151,0.23279914,0.081737176,0.065943345
1152,0.23347798,0.08686715,0.052698314
1153,0.23285255,0.08601239,0.048330277
1154,0.23329934,0.08601239,0.045793995
1155,0.23355678,0.08601239,0.043116808
1156,0.23106506,0.081737176,0.039453283
1157,0.2236236,0.07233234,0.03790334
1158,0.22334334,0.07233234,0.03311257
1159,0.21536979,0.070622474,0.031844437
1160,0.21596685,0.06463739,0.04790756
1161,0.21988997,0.06463739,0.034803435
1162,0.21879086,0.067202374,0.0274764
1163,0.2197406,0.06891225,0.031844437
1164,0.22184351,0.070622474,0.033676192
1165,0.22356936,0.074042216,0.03522615
1166,0.22634044,0.073187456,0.03959419
1167,0.22604814,0.073187456,0.0308581
1168,0.2259672,0.073187456,0.02916725
1169,0.23206171,0.073187456,0.024799198
1170,0.23088989,0.073187456,0.026771873
1171,0.22513637,0.071477234,0.022122025
1172,0.21293107,0.069767356,0.017753974
1173,0.21675637,0.07233234,0.022403821
1174,0.21923342,0.071477234,0.02226293
1175,0.2233524,0.071477234,0.016767636
1176,0.22749546,0.071477234,0.016344935
1177,0.2299355,0.070622474,0.031562626
1178,0.23464295,0.06805749,0.032267153
1179,0.23378453,0.06891225,0.037057906
1180,0.23678848,0.069767356,0.023812875
1181,0.23676911,0.06891225,0.026490062
1182,0.23612383,0.06634726,0.030294493
1183,0.23832235,0.069767356,0.021276593
1184,0.24334404,0.071477234,0.025221929
1185,0.24214986,0.071477234,0.0335353
1186,0.24435094,0.071477234,0.03663519
1187,0.24147913,0.070622474,0.021981105
1188,0.23809633,0.06891225,0.019585729
1189,0.2393224,0.07831743,0.014935881
1190,0.23495415,0.073187456,0.013385937
1191,0.2263538,0.069767356,0.0129632205
1192,0.22463098,0.069767356,0.006199792
1193,0.22772703,0.069767356,0.012399614
1194,0.22852305,0.06805749,0.007890657
1195,0.22773567,0.067202374,0.004790738
1196,0.22860488,0.067202374,0.015217692
1197,0.22183493,0.06634726,0.008876994
1198,0.22217628,0.06463739,0.017049462
1199,0.22840944,0.06634726,0.015499502
1200,0.23401955,0.067202374,0.006622508
1201,0.23496535,0.06634726,0.008876994
1202,0.23522368,0.06634726,0.02367197
1203,0.23270574,0.062927514,0.0308581
1204,0.23287234,0.06634726,0.026208252
1205,0.23468468,0.06463739,0.027335495
1206,0.23368338,0.06463739,0.037057906
1207,0.23632053,0.06634726,0.036494285
1208,0.23631021,0.06634726,0.046780333
1209,0.23787937,0.06463739,0.03536704
1210,0.2386224,0.06463739,0.035085246
1211,0.23659,0.06549251,0.035648867
1212,0.23699859,0.06463739,0.04015781
1213,0.23352149,0.063782275,0.033394396
1214,0.2369009,0.06634726,0.05114837
1215,0.23835334,0.06549251,0.048048466
1216,0.23979893,0.067202374,0.049739316
1217,0.24761966,0.07233234,0.049739316
1218,0.2488862,0.06805749,0.049739316
1219,0.25060174,0.06634726,0.048612088
1220,0.24826631,0.06549251,0.060307175
1221,0.25306198,0.06463739,0.054107353
1222,0.2526246,0.067202374,0.053966463
1223,0.24934337,0.067202374,0.05114837
1224,0.2483451,0.06891225,0.052980125
1225,0.24606046,0.06549251,0.03818515
1226,0.24714229,0.062927514,0.045934886
1227,0.24201426,0.061217282,0.051852882
1228,0.23915836,0.061217282,0.042834997
1229,0.247457,0.061217282,0.037057906
1230,0.24701402,0.062927514,0.042834997
1231,0.25391695,0.062927514,0.029449046
1232,0.2618483,0.061217282,0.024799198
1233,0.2623972,0.06036252,0.03522615
1234,0.2650968,0.05779754,0.042553186
1235,0.2651287,0.05779754,0.03663519
1236,0.26663372,0.059507404,0.018740311
1237,0.26738444,0.0586523,0.03170353
1238,0.2745444,0.056942422,0.03874877
1239,0.2748703,0.053522322,0.054952785
1240,0.27383277,0.052667562,0.048471183
1241,0.27520737,0.05523256,0.043257713
1242,0.27570072,0.05779754,0.04438494
1243,0.27861342,0.06036252,0.04043962
1244,0.28282794,0.061217282,0.038607866
1245,0.28963837,0.061217282,0.03311257
1246,0.28883848,0.06036252,0.028603628
1247,0.28853884,0.059507404,0.036212474
1248,0.28594646,0.0586523,0.046639413
1249,0.28842697,0.06463739,0.06566155
1250,0.2857966,0.06549251,0.071438625
1251,0.29864982,0.06549251,0.066225156
1252,0.30290267,0.063782275,0.07975201
1253,0.3031502,0.06463739,0.08087924
1254,0.30380067,0.062927514,0.0891926
1255,0.30283466,0.062927514,0.09271522
1256,0.30309126,0.061217282,0.07017049
1257,0.2901123,0.05779754,0.0673524
1258,0.2853993,0.0586523,0.076652095
1259,0.29314902,0.059507404,0.05086656
1260,0.28261313,0.059507404,0.08764267
1261,0.27830645,0.059507404,0.087924466
1262,0.27896294,0.056942422,0.06833872
1263,0.28300056,0.059507404,0.065379724
1264,0.27671883,0.0586523,0.066225156
1265,0.28038874,0.0586523,0.08637452
1266,0.27958503,0.0586523,0.061434403
1267,0.2899255,0.0586523,0.07651119
1268,0.29328933,0.0586523,0.06988868
1269,0.29354504,0.06463739,0.05058475
1270,0.29065862,0.061217282,0.043821335
1271,0.29340473,0.061217282,0.04621671
1272,0.29089066,0.061217282,0.045230374
1273,0.29087338,0.0620724,0.044948563
1274,0.29233798,0.06805749,0.041003242
1275,0.28677467,0.06463739,0.028321818
1276,0.28746608,0.063782275,0.024517402
1277,0.285503,0.063782275,0.032267153
1278,0.2830139,0.062927514,0.032971665
1279,0.29414907,0.06805749,0.033394396
1280,0.29336384,0.06805749,0.019163027
1281,0.29148385,0.067202374,0.017331257
1282,0.28993496,0.06805749,0.013104126
1283,0.29554597,0.06634726,0.010004222
1284,0.29191133,0.06634726,0.015076786
1285,0.29327086,0.06634726,0.013949558
1286,0.30230215,0.06805749,0.0274764
1287,0.3021846,0.06805749,0.028180927
1288,0.3007153,0.06805749,0.030576304
1289,0.30019102,0.06891225,0.019022107
1290,0.29066935,0.06891225,0.015781313
1291,0.27681914,0.069767356,0.024094686
1292,0.27718464,0.069767356,0.022967458
1293,0.27937928,0.069767356,0.032267153
1294,0.26544204,0.06805749,0.03268987
1295,0.26745722,0.06634726,0.02536282
1296,0.26160464,0.06805749,0.02226293
1297,0.26399258,0.06891225,0.017190352
1298,0.26640555,0.06891225,0.008313358
1299,0.25673494,0.06805749,0.011835977
1300,0.25829247,0.06805749,0.011131465
1301,0.26168945,0.067202374,0.020994782
1302,0.25800875,0.067202374,0.018317595
1303,0.25897864,0.067202374,0.0129632205
1304,0.26041046,0.06634726,0.0056361854
1305,0.2570922,0.06634726,0.0053543746
1306,0.24997923,0.063782275,0.02367197
1307,0.25732085,0.06463739,0.020572066
1308,0.26532325,0.06549251,0.024235576
1309,0.266409,0.067202374,0.030717194
1310,0.26658592,0.070622474,0.017613083
1311,0.2659057,0.070622474,0.020853877
1312,0.2564349,0.071477234,0.02000846
1313,0.25804535,0.070622474,0.015640408
1314,0.266412,0.069767356,0.017472163
1315,0.2679523,0.06805749,0.0136677325
1316,0.27257016,0.06891225,0.0147949755
1317,0.267787,0.06805749,0.0184585
1318,0.26769742,0.06891225,0.018881202
1319,0.26869318,0.06891225,0.028462723
1320,0.2746099,0.07233234,0.033253476
1321,0.27871415,0.08002731,0.029449046
1322,0.278811,0.0766072,0.065802455
1323,0.27881446,0.0766072,0.05692546
1324,0.28642127,0.077462316,0.04818937
1325,0.28737006,0.0766072,0.041989565
1326,0.28724435,0.0766072,0.035648867
1327,0.2880421,0.0766072,0.029308155
1328,0.28497526,0.079172194,0.03522615
1329,0.28103104,0.07575245,0.043116808
1330,0.28666583,0.0766072,0.034803435
1331,0.29236338,0.077462316,0.04706213
1332,0.29057422,0.07575245,0.043257713
1333,0.2833329,0.0766072,0.04438494
1334,0.28954664,0.0766072,0.052134708
1335,0.2785351,0.0766072,0.041425943
1336,0.27988467,0.077462316,0.045512185
1337,0.2830656,0.0766072,0.041989565
1338,0.28126696,0.0766072,0.048752993
1339,0.28271517,0.07831743,0.033253476
1340,0.28627792,0.08259229,0.034098923
1341,0.28502044,0.08344741,0.022403821
1342,0.2916104,0.08088243,0.029871777
1343,0.29101977,0.08002731,0.035507947
1344,0.29326913,0.081737176,0.028040007
1345,0.29159495,0.08088243,0.027899101
1346,0.29164013,0.081737176,0.022122025
1347,0.28810838,0.079172194,0.02395378
1348,0.28569975,0.081737176,0.034521624
1349,0.27841756,0.081737176,0.023249254
1350,0.28135952,0.081737176,0.025785536
1351,0.29234955,0.08515729,0.02916725
1352,0.29540905,0.081737176,0.04015781
1353,0.29856506,0.08344741,0.039030567
1354,0.30730358,0.08686715,0.034239814
1355,0.30827132,0.08686715,0.039312392
1356,0.31175706,0.08772227,0.027617306
1357,0.31470546,0.08430217,0.020853877
1358,0.31765863,0.08601239,0.011976883
1359,0.31721738,0.08686715,0.020572066
1360,0.3085421,0.081737176,0.029449046
1361,0.30445287,0.081737176,0.03142172
1362,0.3125982,0.08344741,0.026771873
1363,0.3122392,0.08259229,0.024376497
1364,0.30374512,0.07831743,0.018599406
1365,0.30657777,0.08259229,0.018035784
1366,0.3061395,0.08259229,0.018317595
1367,0.3061258,0.07575245,0.022122025
1368,0.31615922,0.07575245,0.023812875
1369,0.31569257,0.071477234,0.014935881
1370,0.3135139,0.07233234,0.02367197
1371,0.3022367,0.069767356,0.021135688
1372,0.3073307,0.071477234,0.02367197
1373,0.305994,0.070622474,0.017613083
1374,0.29981348,0.069767356,0.017472163
1375,0.30153498,0.06805749,0.021981105
1376,0.302074,0.06634726,0.033394396
1377,0.2971724,0.06891225,0.032408044
1378,0.30183163,0.06805749,0.043821335
1379,0.30195817,0.06891225,0.04043962
