,0,1
669,1,[8.8464082e+03 2.0940001e+01 3.7163448e+00 4.1690200e+05]
670,1,[8.683900e+03 2.145750e+01 3.680725e+00 4.190070e+05]
671,1,[8.6077754e+03 2.0332500e+01 3.7104075e+00 5.9376900e+05]
672,1,[8.6216953e+03 1.9615000e+01 3.7163424e+00 4.8217400e+05]
673,1,[8.5557930e+03 2.0270000e+01 3.6925974e+00 2.8846200e+05]
674,1,[8.6054502e+03 1.9990002e+01 3.7104075e+00 1.9371200e+05]
675,1,[8.660865e+03 2.013750e+01 3.692595e+00 1.537060e+05]
676,1,[8.585303e+03 1.964250e+01 3.698535e+00 3.916350e+05]
677,1,[8.5392979e+03 2.0755001e+01 3.6985350e+00 6.5693600e+05]
678,1,[8.577393e+03 2.106000e+01 3.686660e+00 2.505620e+05]
679,1,[8.4545703e+03 2.0815001e+01 3.5738626e+00 1.8297350e+06]
680,1,[8.3807725e+03 2.2320000e+01 3.5738626e+00 9.2644800e+05]
681,1,[8.3995127e+03 2.1255001e+01 3.5144949e+00 3.4573360e+06]
682,1,[8.664317e+03 2.041000e+01 3.556055e+00 9.759290e+05]
683,1,[8.7381650e+03 2.0645000e+01 3.5857348e+00 6.7167500e+05]
684,1,[8.760195e+03 2.075000e+01 3.621360e+00 9.264500e+04]
685,1,[8.903055e+03 2.016000e+01 3.615420e+00 1.511795e+06]
686,1,[8.9020449e+03 2.0020000e+01 3.5916724e+00 3.5162900e+05]
687,1,[8.908105e+03 1.978250e+01 3.591675e+00 3.811070e+05]
688,1,[8.987643e+03 2.047250e+01 3.514495e+00 1.558117e+06]
689,1,[9.1700928e+03 2.0542500e+01 3.4610674e+00 1.3938830e+06]
690,-1,[9.1404150e+03 2.0920000e+01 3.3601425e+00 4.2090220e+06]
691,-1,[9.1314248e+03 1.9865000e+01 3.4017024e+00 3.4931310e+06]
692,1,[9.1041602e+03 1.9267500e+01 3.4076374e+00 2.4003400e+05]
693,1,[9.1210645e+03 1.9417500e+01 3.3482723e+00 1.4770530e+06]
694,1,[9.074612e+03 2.001000e+01 3.312650e+00 8.359090e+05]
695,1,[9.0183281e+03 1.9045000e+01 3.4373226e+00 1.0738380e+06]
696,1,[9.059067e+03 1.932750e+01 3.561990e+00 2.059242e+06]
697,-1,[9.0876924e+03 2.0052500e+01 3.7163424e+00 5.2239040e+06]
698,1,[9.2609150e+03 1.9715000e+01 3.7341526e+00 1.3517720e+06]
699,1,[9.4556377e+03 1.9247499e+01 3.7757125e+00 8.5591200e+05]
700,1,[9.4547480e+03 1.9250000e+01 3.7400875e+00 2.4403490e+06]
701,1,[9.5281973e+03 1.8592499e+01 3.7044699e+00 4.2111000e+04]
702,1,[9.525037e+03 1.921000e+01 3.686660e+00 1.671818e+06]
703,1,[9.4972148e+03 1.9639999e+01 3.7104075e+00 1.2106990e+06]
704,1,[9.6117480e+03 1.9820000e+01 3.7816474e+00 8.2538100e+05]
705,-1,[9.6357451e+03 2.0067499e+01 3.7875824e+00 5.0491420e+06]
706,-1,[9.7084922e+03 1.9995001e+01 3.7460275e+00 4.7375190e+06]
707,1,[9.680234e+03 1.954750e+01 3.686660e+00 3.034118e+06]
708,1,[9.706705e+03 1.907000e+01 3.740090e+00 1.233861e+06]
709,1,[9.6715947e+03 1.8375000e+01 3.6985326e+00 2.2361090e+06]
710,1,[9.709338e+03 1.822000e+01 3.603545e+00 1.558117e+06]
711,1,[9.727662e+03 1.851500e+01 3.538245e+00 3.428911e+06]
712,-1,[9.7858320e+03 1.8772499e+01 3.7104075e+00 4.9733420e+06]
713,1,[9.846686e+03 1.887250e+01 3.751965e+00 1.250705e+06]
714,1,[1.0018647e+04 1.9062500e+01 3.6747875e+00 1.0190930e+06]
715,1,[1.0007885e+04 2.0410000e+01 3.5857375e+00 2.3666540e+06]
716,1,[9.9782207e+03 2.1885000e+01 3.6035476e+00 1.5628550e+06]
717,1,[9.913625e+03 2.208250e+01 3.573865e+00 5.916630e+05]
718,1,[9.8291699e+03 2.2532499e+01 3.5797975e+00 1.0390960e+06]
719,1,[9.643560e+03 2.089500e+01 3.603545e+00 2.052925e+06]
720,1,[9.635668e+03 1.976500e+01 3.722280e+00 1.659184e+06]
721,1,[9.5747002e+03 1.9902500e+01 3.7282152e+00 2.6740700e+05]
722,1,[9.6522324e+03 1.8587500e+01 3.6807199e+00 1.7728850e+06]
723,1,[9.5944375e+03 1.8529999e+01 3.6035476e+00 1.4191500e+06]
724,1,[9.594695e+03 1.850250e+01 3.544180e+00 1.785518e+06]
725,1,[9.6585723e+03 1.8440001e+01 3.6154225e+00 1.7813070e+06]
726,-1,[9.6263672e+03 1.8005001e+01 3.7341552e+00 6.3988090e+06]
727,-1,[9.779895e+03 1.800750e+01 3.763835e+00 1.393883e+06]
728,1,[1.0018385e+04 1.7825001e+01 3.7875826e+00 1.0527820e+06]
729,1,[1.0030755e+04 1.8162498e+01 3.7163451e+00 1.4633670e+06]
730,-1,[1.0004370e+04 1.9442501e+01 3.6688499e+00 4.2069170e+06]
731,-1,[9.8963076e+03 1.9752501e+01 3.6629124e+00 4.7164630e+06]
732,-1,[1.0054027e+04 1.9514999e+01 3.8291399e+00 1.3874614e+07]
733,-1,[1.0127297e+04 1.8902500e+01 4.0784798e+00 1.2539476e+07]
734,-1,[1.0163445e+04 1.8607500e+01 4.1912751e+00 8.2832890e+06]
735,1,[1.0116895e+04 1.9277500e+01 4.0844173e+00 1.8149960e+06]
736,1,[1.0080287e+04 1.9385000e+01 4.0547323e+00 1.0001430e+06]
737,1,[1.0144125e+04 1.9157499e+01 4.0606699e+00 5.0533500e+05]
738,1,[1.0022203e+04 1.8412500e+01 3.9953673e+00 2.7246000e+06]
739,1,[9.9618672e+03 1.8350000e+01 3.9597476e+00 2.4024490e+06]
740,-1,[9.9331670e+03 1.8730000e+01 3.9597476e+00 3.2573080e+06]
741,1,[9.910325e+03 1.967000e+01 3.924125e+00 1.177010e+06]
742,1,[1.0090537e+04 1.9582500e+01 3.9775574e+00 2.1876810e+06]
743,1,[1.017024e+04 1.960750e+01 3.977555e+00 2.476143e+06]
744,-1,[1.0141010e+04 1.9157501e+01 3.9894276e+00 3.1920350e+06]
745,-1,[1.0118645e+04 1.8465000e+01 4.0013022e+00 4.2258670e+06]
746,1,[1.0227292e+04 1.8100000e+01 4.0487976e+00 2.4614040e+06]
747,1,[1.020890e+04 1.785500e+01 4.143785e+00 3.427016e+06]
748,1,[1.0230383e+04 1.7687500e+01 4.2031498e+00 1.8865850e+06]
749,1,[1.003077e+04 1.944750e+01 4.167530e+00 1.867635e+06]
750,1,[9.9764453e+03 1.9664999e+01 4.1022277e+00 1.4065170e+06]
751,1,[9.9734980e+03 2.0362499e+01 4.2090874e+00 2.4740380e+06]
752,-1,[1.0039093e+04 2.1670000e+01 4.3990574e+00 5.7039730e+06]
753,1,[1.015038e+04 2.227250e+01 4.476235e+00 7.243140e+05]
754,1,[1.0299275e+04 2.2252501e+01 4.4643650e+00 1.6612900e+06]
755,1,[1.0346067e+04 2.2512501e+01 4.4228077e+00 7.3694700e+05]
756,1,[1.039968e+04 2.192250e+01 4.464360e+00 8.822310e+05]
757,1,[1.0483532e+04 2.1047501e+01 4.4228048e+00 8.1695900e+05]
758,1,[1.054341e+04 1.962000e+01 4.345630e+00 2.893045e+06]
759,1,[1.0490383e+04 2.0085001e+01 4.2921972e+00 1.9855470e+06]
760,1,[1.0565923e+04 1.9772499e+01 4.2981377e+00 3.5436640e+06]
761,1,[1.0704655e+04 1.9282501e+01 4.3515673e+00 2.7688170e+06]
762,1,[1.0765495e+04 1.8717501e+01 4.3456302e+00 1.1391100e+06]
763,1,[1.0711837e+04 1.8677500e+01 4.2328324e+00 8.1906400e+05]
764,1,[1.0721348e+04 1.7625000e+01 4.1556578e+00 2.5814210e+06]
765,1,[1.07250205e+04 1.74400005e+01 4.07847977e+00 2.76881700e+06]
766,1,[1.0865210e+04 1.7590000e+01 4.0725427e+00 3.6047260e+06]
767,1,[1.0945138e+04 1.7420000e+01 4.0844150e+00 2.1329360e+06]
768,1,[1.0931811e+04 1.7352501e+01 4.0666075e+00 9.3487000e+05]
769,1,[1.1058543e+04 1.7497501e+01 4.0844150e+00 2.2466370e+06]
770,-1,[1.1135690e+04 1.6782499e+01 4.1319127e+00 4.9670250e+06]
771,-1,[1.1159635e+04 1.7462500e+01 4.0547352e+00 8.1674830e+06]
772,-1,[1.1136425e+04 1.8045000e+01 3.9953649e+00 4.6996190e+06]
773,-1,[1.1134535e+04 1.8077499e+01 3.9181900e+00 4.5216990e+06]
774,-1,[1.0872808e+04 1.7985001e+01 3.8291399e+00 3.9289820e+06]
775,-1,[1.0824157e+04 1.7317501e+01 4.0013051e+00 5.0849370e+06]
776,-1,[1.0956445e+04 1.6285000e+01 4.0784798e+00 3.9331940e+06]
777,1,[1.0982103e+04 1.6047501e+01 4.0487976e+00 2.4487710e+06]
778,-1,[1.1142853e+04 1.6450001e+01 4.0725451e+00 2.6656440e+06]
779,1,[1.1072067e+04 1.6587500e+01 4.0250525e+00 5.6850200e+05]
780,-1,[1.1073218e+04 1.6930000e+01 4.0428600e+00 4.6364520e+06]
781,-1,[1.0906500e+04 1.6932501e+01 4.0962925e+00 5.1944260e+06]
782,1,[1.0915553e+04 1.6747499e+01 4.0784802e+00 1.0833130e+06]
783,-1,[1.1152928e+04 1.7705000e+01 4.1259723e+00 3.5624930e+06]
784,-1,[1.130865e+04 1.792750e+01 4.220960e+00 2.859356e+06]
785,1,[1.1288253e+04 1.7232500e+01 4.2506452e+00 8.9697000e+05]
786,1,[1.1189435e+04 1.6770000e+01 4.2447076e+00 5.6639700e+05]
787,1,[1.1244963e+04 1.6684999e+01 4.3456302e+00 2.5792110e+06]
788,1,[1.1459905e+04 1.8537500e+01 4.4049973e+00 8.7170300e+05]
789,1,[1.1596077e+04 1.9025000e+01 4.3159499e+00 8.8854800e+05]
790,-1,[1.1751058e+04 1.9160000e+01 4.1794052e+00 4.6196070e+06]
791,1,[1.1698641e+04 1.9070000e+01 4.0428600e+00 3.5562980e+06]
792,1,[1.1752340e+04 1.8130001e+01 4.0666051e+00 1.2843940e+06]
793,1,[1.1773473e+04 1.7094999e+01 4.0428576e+00 2.4111870e+06]
794,1,[1.1917422e+04 1.6405001e+01 4.1259727e+00 2.6845940e+06]
795,1,[1.193596e+04 1.640250e+01 4.185343e+00 9.854040e+05]
796,1,[1.1955232e+04 1.6677500e+01 4.1972151e+00 3.4296480e+06]
797,1,[1.1974410e+04 1.6555000e+01 4.2447076e+00 2.5035160e+06]
798,1,[1.2031577e+04 1.6290001e+01 4.3337574e+00 2.9077840e+06]
799,-1,[1.2029811e+04 1.6475000e+01 4.3753152e+00 3.8468650e+06]
800,-1,[1.2062127e+04 1.6917500e+01 4.3753123e+00 5.2807550e+06]
801,-1,[1.222487e+04 1.705000e+01 4.476235e+00 6.537776e+06]
802,-1,[1.2240570e+04 1.7154999e+01 4.7730675e+00 1.5320084e+07]
803,1,[1.1882092e+04 1.7845001e+01 4.7552576e+00 5.0744090e+06]
804,-1,[1.1726638e+04 1.7285000e+01 4.7849374e+00 5.0828310e+06]
805,1,[1.1745242e+04 1.6417500e+01 5.0224075e+00 3.2404630e+06]
806,1,[1.1975912e+04 1.6559999e+01 4.8917975e+00 2.1034580e+06]
807,1,[1.2211748e+04 1.6637501e+01 4.8799276e+00 2.2445310e+06]
808,1,[1.2134320e+04 1.5872500e+01 4.7136974e+00 1.5623280e+06]
809,-1,[1.2150387e+04 1.5650000e+01 4.7730651e+00 3.8468650e+06]
810,1,[1.2310968e+04 1.6400000e+01 4.8205576e+00 2.1287250e+06]
811,1,[1.2472032e+04 1.6980000e+01 4.7136998e+00 6.5693600e+05]
812,1,[1.2408035e+04 1.6875000e+01 4.7255726e+00 1.7623570e+06]
813,1,[1.2233082e+04 1.6580000e+01 4.7433848e+00 2.6424830e+06]
814,1,[1.2201485e+04 1.7082500e+01 4.6068401e+00 8.9907600e+05]
815,1,[1.2183207e+04 1.7457500e+01 4.3812504e+00 2.3266480e+06]
816,1,[1.2016695e+04 1.7542500e+01 4.2862649e+00 1.7981520e+06]
817,-1,[1.1981355e+04 1.8017500e+01 4.1259727e+00 8.8202080e+06]
818,-1,[1.2165450e+04 1.8100000e+01 4.0903525e+00 6.2072030e+06]
819,-1,[1.2213617e+04 1.7967501e+01 4.1022248e+00 3.9100320e+06]
820,1,[1.1967442e+04 1.7062500e+01 4.1437826e+00 1.3454550e+06]
821,1,[1.196810e+04 1.611750e+01 4.102227e+00 7.474750e+05]
822,1,[1.1855827e+04 1.5507500e+01 4.0309849e+00 5.3481300e+05]
823,1,[1.188201e+04 1.633750e+01 4.060670e+00 4.800690e+05]
824,1,[1.1764992e+04 1.7097500e+01 4.0369253e+00 1.2865000e+06]
825,1,[1.1846705e+04 1.7375000e+01 4.0962901e+00 2.1055600e+05]
826,1,[1.2013285e+04 1.6934999e+01 4.0784774e+00 2.7288110e+06]
827,1,[1.2035117e+04 1.6357500e+01 4.0725427e+00 3.2425700e+05]
828,1,[1.2074760e+04 1.5184999e+01 4.1556578e+00 3.2846800e+06]
829,1,[1.2214433e+04 1.5550000e+01 4.1853399e+00 2.3203320e+06]
830,-1,[1.2387697e+04 1.4960000e+01 4.1556578e+00 5.3249710e+06]
831,-1,[1.2470285e+04 1.4447500e+01 4.0903525e+00 4.4258960e+06]
832,-1,[1.2390460e+04 1.4795000e+01 3.9656825e+00 7.6116140e+06]
833,-1,[1.235246e+04 1.515750e+01 4.007240e+00 4.743836e+06]
834,-1,[1.2306923e+04 1.5202499e+01 4.0013051e+00 4.6890910e+06]
835,-1,[1.2182561e+04 1.6125000e+01 3.9359999e+00 3.4678640e+06]
836,1,[1.2321230e+04 1.7117500e+01 3.9419374e+00 1.2654440e+06]
837,-1,[1.2364638e+04 1.6770000e+01 4.1378450e+00 1.9697552e+07]
838,1,[1.245663e+04 1.719750e+01 4.339695e+00 2.486671e+06]
839,-1,[1.2616603e+04 1.7395000e+01 4.3218851e+00 4.9691310e+06]
840,-1,[1.2617595e+04 1.7807499e+01 4.2506428e+00 8.2159110e+06]
841,-1,[1.2321043e+04 1.7802500e+01 4.1319098e+00 5.3755050e+06]
842,-1,[1.2239288e+04 1.6840000e+01 4.0962925e+00 2.4719320e+06]
843,-1,[1.2234918e+04 1.6467501e+01 4.0666051e+00 3.6089370e+06]
844,-1,[1.2375152e+04 1.6237499e+01 3.9478750e+00 3.0358270e+07]
845,1,[1.2453707e+04 1.5677500e+01 3.8232050e+00 4.8385860e+06]
846,-1,[1.2474265e+04 1.5405000e+01 3.8528850e+00 4.5708640e+06]
847,-1,[1.2469830e+04 1.5397500e+01 3.7994576e+00 2.2487420e+06]
848,1,[1.2427745e+04 1.5575000e+01 3.6569750e+00 4.2532390e+06]
849,-1,[1.2558963e+04 1.6065001e+01 3.7579000e+00 7.4579080e+06]
850,-1,[1.2566723e+04 1.6455000e+01 3.7638373e+00 1.2443880e+06]
851,1,[1.2736635e+04 1.5372499e+01 3.7816451e+00 3.4194360e+06]
852,1,[1.2905605e+04 1.5042500e+01 3.7400899e+00 2.5666830e+06]
853,-1,[1.30510000e+04 1.42300005e+01 3.72821498e+00 7.78005900e+06]
854,-1,[1.3148155e+04 1.4700000e+01 3.8053925e+00 7.9548210e+06]
855,1,[1.3176777e+04 1.4630000e+01 3.8291399e+00 3.0220110e+06]
856,-1,[1.3337615e+04 1.4755000e+01 3.8172674e+00 4.5148560e+06]
857,1,[1.3336442e+04 1.4385000e+01 3.7638373e+00 3.1351850e+06]
858,-1,[1.3347550e+04 1.4485000e+01 3.6985326e+00 2.3771820e+06]
859,-1,[1.3322683e+04 1.5247499e+01 3.6866601e+00 2.6003720e+06]
860,-1,[1.329254e+04 1.611750e+01 3.621355e+00 1.962386e+06]
861,-1,[1.3206240e+04 1.7400002e+01 3.6391675e+00 3.1078120e+06]
862,-1,[1.319797e+04 1.945000e+01 3.556055e+00 1.871846e+06]
863,-1,[1.3425862e+04 1.9094999e+01 3.5619874e+00 4.4848510e+06]
864,-1,[1.3697567e+04 2.0090000e+01 3.6451051e+00 3.0046400e+06]
865,-1,[1.3728665e+04 1.8622499e+01 3.7460275e+00 4.6975130e+06]
866,-1,[1.37077295e+04 1.85674992e+01 3.86475992e+00 7.72320900e+06]
867,-1,[1.3542595e+04 2.1367500e+01 3.8588223e+00 3.1850120e+06]
868,-1,[1.3267558e+04 2.0767500e+01 3.7519650e+00 4.5480180e+06]
869,-1,[1.3295893e+04 2.0082500e+01 3.9953649e+00 1.2982908e+07]
870,-1,[1.3075550e+04 1.8662500e+01 3.9538100e+00 1.2839729e+07]
871,1,[1.2995939e+04 1.7605000e+01 3.8113325e+00 7.7653200e+06]
872,1,[1.3087353e+04 1.6767500e+01 3.7400899e+00 6.2387860e+06]
873,-1,[1.3048418e+04 1.6472500e+01 3.6866601e+00 3.9184550e+06]
874,-1,[1.3192723e+04 1.6564999e+01 3.7579000e+00 6.1829890e+06]
875,1,[1.350934e+04 1.682750e+01 3.811330e+00 4.646980e+06]
876,1,[1.3546897e+04 1.5652500e+01 3.8350775e+00 1.8044680e+06]
877,1,[1.3563875e+04 1.5647500e+01 3.8291399e+00 1.8697410e+06]
878,-1,[1.3642910e+04 1.5317500e+01 3.8053925e+00 2.3856040e+06]
879,-1,[1.36494375e+04 1.57175007e+01 3.82320261e+00 5.45551600e+06]
880,1,[1.3782520e+04 1.5750000e+01 3.8291426e+00 1.6381290e+06]
881,-1,[1.3817825e+04 1.5527500e+01 3.8232050e+00 7.1462840e+06]
882,-1,[1.3935258e+04 1.6455000e+01 3.8885076e+00 8.2748670e+06]
883,-1,[1.3873035e+04 1.6555000e+01 4.0369253e+00 1.5033727e+07]
884,1,[1.3873492e+04 1.5940001e+01 4.0784798e+00 4.9375480e+06]
885,1,[1.3789415e+04 1.5247499e+01 3.9953675e+00 2.4529820e+06]
886,-1,[1.3770548e+04 1.5639999e+01 4.1140976e+00 1.0401486e+07]
887,-1,[1.3685915e+04 1.5855000e+01 4.2565799e+00 5.4400710e+06]
888,-1,[1.3652348e+04 1.6175001e+01 4.2743902e+00 3.8995050e+06]
889,-1,[1.3809695e+04 1.5085000e+01 4.3575048e+00 4.7796300e+06]
890,-1,[1.3973697e+04 1.4220000e+01 4.5059199e+00 5.0554590e+06]
891,1,[1.3812582e+04 1.4782500e+01 4.5237303e+00 4.7080410e+06]
892,1,[1.3498195e+04 1.4915000e+01 4.5712223e+00 3.3752190e+06]
893,-1,[1.3463449e+04 1.5982500e+01 4.6662102e+00 7.5379190e+06]
894,1,[1.3447985e+04 1.6525000e+01 4.7255726e+00 4.1332220e+06]
895,-1,[1.3585657e+04 1.6707500e+01 4.6127777e+00 7.2515620e+06]
896,-1,[1.346168e+04 1.716000e+01 4.399060e+00 5.457622e+06]
897,1,[1.3241850e+04 1.6612499e+01 4.3159475e+00 2.3477040e+06]
898,1,[1.3020077e+04 1.6097500e+01 4.2506423e+00 1.5770670e+06]
899,1,[1.2851285e+04 1.6905001e+01 4.0725427e+00 2.6551160e+06]
900,1,[1.2977561e+04 1.7490000e+01 4.2328324e+00 6.4009100e+05]
901,1,[1.2872975e+04 1.9600000e+01 4.1200352e+00 5.5797400e+05]
902,-1,[1.2961832e+04 1.8755001e+01 4.1081624e+00 1.3307160e+06]
903,-1,[1.2904815e+04 1.8869999e+01 4.1200399e+00 2.7224940e+06]
904,-1,[1.2787585e+04 1.8632500e+01 3.9775574e+00 7.7484760e+06]
905,1,[1.2576270e+04 1.8615000e+01 3.8291402e+00 1.4760000e+06]
906,1,[1.2528975e+04 1.9940001e+01 3.8232050e+00 1.5560120e+06]
907,1,[1.2652280e+04 1.9442501e+01 3.8647599e+00 2.8509340e+06]
908,1,[1.2548077e+04 1.8480000e+01 3.9478700e+00 3.0278010e+06]
909,1,[1.25631875e+04 1.87674999e+01 4.00130272e+00 2.12872500e+06]
910,1,[1.2456725e+04 1.8490000e+01 3.9656825e+00 9.4329300e+05]
911,1,[1.2590699e+04 1.8412500e+01 4.0072374e+00 2.2424260e+06]
912,1,[1.2677277e+04 1.7129999e+01 3.9241250e+00 5.0323000e+05]
913,1,[1.2666770e+04 1.6035000e+01 3.9300625e+00 1.0317260e+06]
914,1,[1.2725527e+04 1.5517500e+01 3.9716201e+00 1.2717610e+06]
915,1,[1.2887067e+04 1.6512501e+01 4.0250502e+00 1.2328080e+06]
916,1,[1.2911567e+04 1.6195000e+01 4.1497202e+00 6.7378000e+05]
917,1,[1.2916758e+04 1.6665001e+01 4.1734653e+00 4.0637400e+05]
918,1,[1.3046925e+04 1.5420000e+01 4.0844150e+00 5.6850200e+05]
919,1,[1.2784633e+04 1.4992500e+01 3.9003799e+00 1.2285970e+06]
920,1,[1.2535842e+04 1.5160000e+01 3.8350775e+00 1.4717890e+06]
921,1,[1.2448702e+04 1.5877501e+01 3.7875800e+00 7.9169200e+05]
922,1,[1.2421258e+04 1.5115000e+01 3.8053925e+00 1.3917780e+06]
923,1,[1.2437268e+04 1.4830000e+01 3.7400925e+00 9.4329300e+05]
924,1,[1.2251048e+04 1.5197500e+01 3.6925974e+00 1.1370050e+06]
925,1,[1.2203453e+04 1.4872499e+01 3.6747875e+00 1.9581700e+05]
926,1,[1.2327595e+04 1.5362500e+01 3.8053925e+00 8.8854800e+05]
927,1,[1.2209508e+04 1.4925000e+01 3.8232050e+00 1.5307450e+06]
928,1,[1.215176e+04 1.428750e+01 3.775710e+00 4.463800e+05]
929,1,[1.2175713e+04 1.4582500e+01 3.7460251e+00 3.6636800e+05]
930,1,[1.1978811e+04 1.4932500e+01 3.5323074e+00 1.2570220e+06]
931,1,[1.1921245e+04 1.5667500e+01 3.4551301e+00 1.3623000e+06]
932,1,[1.1917037e+04 1.5547501e+01 3.5619900e+00 2.1897900e+05]
933,1,[1.2057490e+04 1.4897500e+01 3.6094825e+00 1.6655010e+06]
934,1,[1.2010298e+04 1.4980000e+01 3.5976074e+00 1.2001700e+05]
935,1,[1.2019975e+04 1.5139999e+01 3.5501151e+00 8.2748700e+05]
936,1,[1.1901060e+04 1.6344999e+01 3.4670024e+00 1.0885770e+06]
937,1,[1.15856875e+04 1.60575008e+01 3.37202001e+00 1.03593700e+06]
938,1,[1.14477373e+04 1.59800005e+01 3.23547506e+00 3.83213000e+05]
939,1,[1.156917e+04 1.588250e+01 3.401700e+00 5.853470e+05]
940,1,[1.144633e+04 1.510750e+01 3.241415e+00 2.379290e+05]
941,1,[1.1348832e+04 1.4670000e+01 3.0514374e+00 2.6466940e+06]
942,1,[1.1089455e+04 1.4647500e+01 2.9327075e+00 9.1170900e+05]
943,1,[1.1054947e+04 1.4245000e+01 3.0158200e+00 7.3273600e+05]
944,-1,[1.1350605e+04 1.4285000e+01 3.0751874e+00 4.7522580e+06]
945,-1,[1.1371442e+04 1.5257500e+01 3.0395675e+00 1.5960180e+06]
946,-1,[1.1465638e+04 1.4812500e+01 3.1464274e+00 1.7286680e+06]
947,1,[1.162458e+04 1.519500e+01 3.277030e+00 7.348420e+05]
948,-1,[1.1630580e+04 1.6197500e+01 3.3363976e+00 1.9750190e+06]
949,-1,[1.193038e+04 1.735750e+01 3.472940e+00 2.248742e+06]
950,-1,[1.210707e+04 1.685750e+01 3.502625e+00 3.187824e+06]
951,1,[1.2117487e+04 1.6567499e+01 3.4788775e+00 7.5800000e+04]
952,1,[1.2151990e+04 1.5805000e+01 3.4551299e+00 2.6319600e+05]
953,1,[1.2143907e+04 1.5582500e+01 3.5263700e+00 1.4949500e+06]
954,1,[1.2052840e+04 1.5897500e+01 3.3957675e+00 1.0675210e+06]
955,1,[1.1982870e+04 1.5730000e+01 3.3007774e+00 1.9960750e+06]
956,1,[1.2295067e+04 1.6252499e+01 3.3304601e+00 2.1834700e+06]
957,-1,[1.2384867e+04 1.7272499e+01 3.3542051e+00 2.6130050e+06]
958,-1,[1.23516455e+04 1.88525009e+01 3.35420752e+00 2.34138700e+06]
959,-1,[1.2350268e+04 1.9365000e+01 3.4195099e+00 1.9918640e+06]
960,1,[1.2403242e+04 1.8094999e+01 3.4670024e+00 8.6749200e+05]
961,-1,[1.2274768e+04 1.8130001e+01 3.5144975e+00 7.7021530e+06]
962,-1,[1.20644375e+04 1.88374996e+01 3.49668503e+00 1.57706700e+06]
963,1,[1.2190893e+04 1.8527500e+01 3.5263700e+00 1.8044680e+06]
964,1,[1.2114245e+04 1.8387501e+01 3.4373200e+00 1.7391960e+06]
965,1,[1.1891275e+04 1.6760000e+01 3.1998551e+00 1.2633380e+06]
966,1,[1.1906053e+04 1.6865000e+01 3.2117276e+00 2.1434640e+06]
967,1,[1.1854080e+04 1.6452499e+01 3.1998575e+00 7.8748100e+05]
968,1,[1.2042359e+04 1.6264999e+01 3.1404924e+00 3.5794590e+06]
969,1,[1.2155817e+04 1.5525000e+01 3.1761076e+00 1.1538490e+06]
970,1,[1.2164895e+04 1.5237500e+01 3.2532876e+00 1.5854900e+06]
971,1,[1.2128162e+04 1.5027500e+01 3.2473476e+00 1.3570360e+06]
972,1,[1.2253147e+04 1.4827500e+01 3.2770324e+00 3.7500090e+06]
973,-1,[1.2142572e+04 1.5515000e+01 3.2473476e+00 3.0720180e+06]
974,1,[1.2200112e+04 1.5102500e+01 3.2057950e+00 8.5907000e+05]
975,1,[1.2276298e+04 1.4620000e+01 3.2354751e+00 1.1306880e+06]
976,1,[1.2251152e+04 1.4110000e+01 3.2414126e+00 1.0106710e+06]
977,-1,[1.2218827e+04 1.4315001e+01 3.2592225e+00 1.8339460e+06]
978,1,[1.2172720e+04 1.4102500e+01 3.2354774e+00 5.1681100e+05]
979,1,[1.2214160e+04 1.4059999e+01 3.2532849e+00 1.1791200e+05]
980,1,[1.21186270e+04 1.38949995e+01 3.26515508e+00 1.83184000e+05]
981,1,[1.2010982e+04 1.3437500e+01 3.1701725e+00 6.7378000e+05]
982,-1,[1.1928070e+04 1.3612500e+01 3.1404877e+00 1.3222940e+06]
983,-1,[1.1974918e+04 1.4217501e+01 3.1642351e+00 5.5797400e+05]
984,-1,[1.2113143e+04 1.4402500e+01 3.1939225e+00 1.5475900e+06]
985,-1,[1.2102897e+04 1.4125000e+01 3.1879826e+00 1.0569930e+06]
986,-1,[1.2322670e+04 1.4420000e+01 3.2295399e+00 3.3583750e+06]
987,-1,[1.2301503e+04 1.4750000e+01 3.1879826e+00 9.9803700e+05]
988,1,[1.2328247e+04 1.4817500e+01 3.1523650e+00 9.0118100e+05]
989,-1,[1.227584e+04 1.483500e+01 3.063315e+00 1.808679e+06]
990,-1,[1.22959375e+04 1.45574999e+01 3.03362989e+00 1.77288500e+06]
991,-1,[1.2343183e+04 1.4780000e+01 3.0217550e+00 2.2550590e+06]
992,1,[1.2204404e+04 1.4272500e+01 2.9980075e+00 1.3644050e+06]
993,-1,[1.2274357e+04 1.3660000e+01 3.0633149e+00 5.5460560e+06]
994,-1,[1.2200902e+04 1.3425000e+01 3.0455050e+00 1.8676350e+06]
995,-1,[1.2366872e+04 1.2892500e+01 3.0395675e+00 1.2759720e+06]
996,-1,[1.2261668e+04 1.3225000e+01 3.0158174e+00 3.6426260e+06]
997,-1,[1.2411359e+04 1.3790000e+01 3.0158200e+00 4.2532400e+05]
998,1,[1.2444192e+04 1.3657500e+01 3.0098825e+00 4.6533000e+05]
999,-1,[1.2459470e+04 1.3952499e+01 3.0455024e+00 1.2401770e+06]
1000,-1,[1.2433670e+04 1.4762500e+01 3.0573776e+00 6.3777530e+06]
1001,-1,[1.2406838e+04 1.4737500e+01 3.0573776e+00 1.0906820e+06]
1002,1,[1.2364665e+04 1.5215000e+01 3.0098825e+00 3.8110700e+05]
