,0,1,2,3
612,9845.263,32.2775,4.23877,4882803.0
613,9773.08,32.005,4.120037,2358232.0
614,9668.953,31.1525,4.0666103,286357.0
615,9541.372,29.592499,4.05473,334785.0
616,9567.518,30.11,4.143785,3007798.0
617,9520.77,31.46,4.197215,1387567.0
618,9554.683,30.835,4.197212,1692873.0
619,9502.617,31.157501,4.2090874,2025553.0
620,9301.388,31.8425,4.06067,1886585.0
621,9287.115,33.4025,4.02505,1772885.0
622,9249.686,33.4125,4.10816,1301870.0
623,9239.07,33.73,4.1734676,3021484.0
624,9280.053,31.9725,4.250645,1960280.0
625,9197.585,30.9225,4.16753,3305735.0
626,9146.008,31.075,4.1734676,4337462.0
627,9121.675,31.165,4.18534,5047037.0
628,9182.75,29.055,4.1615925,1556012.0
629,9217.095,30.5625,4.125975,892759.0
630,9245.545,29.567501,4.0784802,2212948.0
631,9218.245,28.3825,4.0250473,2730917.0
632,9211.9375,28.405,3.924125,2663538.0
633,9349.96,27.9475,3.912255,2684594.0
634,9381.186,29.47,3.965685,878020.0
635,9435.537,28.925,3.9775574,612719.0
636,9411.93,27.772501,3.9597476,629564.0
637,9302.027,28.1275,3.91819,275829.0
638,9271.755,28.9675,3.983495,1012776.0
639,9136.5625,28.462502,4.0250525,945398.0
640,9133.475,27.45,3.9953673,824328.0
641,9103.096,26.8875,4.0369253,1433889.0
642,9141.567,26.29,4.06067,1307555.0
643,9216.99,24.5925,4.07848,8262233.0
644,9203.047,24.14,4.09629,77906.0
645,9102.157,22.915,3.9894276,1301239.0
646,9028.822,22.455,3.787585,2128725.0
647,8908.766,21.83,3.65104,3857393.0
648,8869.811,21.9175,3.7460275,1450734.0
649,8813.662,21.1625,3.66885,5434461.0
650,8860.113,20.8525,3.627295,2219264.0
651,8818.2,20.735,3.6154199,3669998.0
652,8965.555,20.64,3.656975,663253.0
653,8850.42,20.835,3.6094825,728525.0
654,9016.808,20.8025,3.74009,2362443.0
655,9060.689,21.17,3.858825,642197.0
656,9211.912,21.6475,3.7994552,932765.0
657,9193.408,20.9425,3.7875824,936976.0
658,9168.377,21.305,3.8528874,2021341.0
659,9041.05,20.8875,3.7757125,1286500.0
660,9066.715,21.2425,3.6866624,650619.0
661,8944.683,21.315,3.79352,1488634.0
662,8858.343,20.282501,3.7875824,690625.0
663,8683.192,19.7225,3.7638376,271618.0
664,8570.973,19.705,3.734155,728525.0
665,8639.86,20.032501,3.7222776,294779.0
666,8707.811,19.45,3.7400925,1770779.0
667,8750.197,18.83,3.7163448,619036.0
668,8882.34,20.035,3.70447,827487.0
669,8846.408,20.94,3.7163448,416902.0
670,8683.9,21.4575,3.680725,419007.0
671,8607.775,20.3325,3.7104075,593769.0
672,8621.695,19.615,3.7163424,482174.0
673,8555.793,20.27,3.6925974,288462.0
674,8605.45,19.990002,3.7104075,193712.0
675,8660.865,20.1375,3.692595,153706.0
676,8585.303,19.6425,3.698535,391635.0
677,8539.298,20.755001,3.698535,656936.0
678,8577.393,21.06,3.68666,250562.0
679,8454.57,20.815,3.5738626,1829735.0
680,8380.772,22.32,3.5738626,926448.0
681,8399.513,21.255001,3.514495,3457336.0
682,8664.317,20.41,3.556055,975929.0
683,8738.165,20.645,3.5857348,671675.0
684,8760.195,20.75,3.62136,92645.0
685,8903.055,20.16,3.61542,1511795.0
686,8902.045,20.02,3.5916724,351629.0
687,8908.105,19.7825,3.591675,381107.0
688,8987.643,20.4725,3.514495,1558117.0
689,9170.093,20.5425,3.4610674,1393883.0
690,9140.415,20.92,3.3601425,4209022.0
691,9131.425,19.865,3.4017024,3493131.0
692,9104.16,19.2675,3.4076374,240034.0
693,9121.064,19.4175,3.3482723,1477053.0
694,9074.612,20.01,3.31265,835909.0
695,9018.328,19.045,3.4373226,1073838.0
696,9059.067,19.3275,3.56199,2059242.0
697,9087.692,20.0525,3.7163424,5223904.0
698,9260.915,19.715,3.7341526,1351772.0
699,9455.638,19.2475,3.7757125,855912.0
700,9454.748,19.25,3.7400875,2440349.0
701,9528.197,18.592499,3.70447,42111.0
702,9525.037,19.21,3.68666,1671818.0
703,9497.215,19.64,3.7104075,1210699.0
704,9611.748,19.82,3.7816474,825381.0
705,9635.745,20.0675,3.7875824,5049142.0
706,9708.492,19.995,3.7460275,4737519.0
707,9680.234,19.5475,3.68666,3034118.0
708,9706.705,19.07,3.74009,1233861.0
709,9671.595,18.375,3.6985326,2236109.0
710,9709.338,18.22,3.603545,1558117.0
711,9727.662,18.515,3.538245,3428911.0
712,9785.832,18.7725,3.7104075,4973342.0
713,9846.686,18.8725,3.751965,1250705.0
714,10018.647,19.0625,3.6747875,1019093.0
715,10007.885,20.41,3.5857375,2366654.0
716,9978.221,21.885,3.6035476,1562855.0
717,9913.625,22.0825,3.573865,591663.0
718,9829.17,22.5325,3.5797975,1039096.0
719,9643.56,20.895,3.603545,2052925.0
720,9635.668,19.765,3.72228,1659184.0
721,9574.7,19.9025,3.7282152,267407.0
722,9652.232,18.5875,3.6807199,1772885.0
723,9594.4375,18.529999,3.6035476,1419150.0
724,9594.695,18.5025,3.54418,1785518.0
725,9658.572,18.44,3.6154225,1781307.0
726,9626.367,18.005001,3.7341552,6398809.0
727,9779.895,18.0075,3.763835,1393883.0
728,10018.385,17.825,3.7875826,1052782.0
729,10030.755,18.162498,3.716345,1463367.0
730,10004.37,19.442501,3.66885,4206917.0
731,9896.308,19.7525,3.6629124,4716463.0
732,10054.027,19.515,3.82914,13874614.0
733,10127.297,18.9025,4.07848,12539476.0
734,10163.445,18.6075,4.191275,8283289.0
735,10116.895,19.2775,4.0844173,1814996.0
736,10080.287,19.385,4.0547323,1000143.0
737,10144.125,19.1575,4.06067,505335.0
738,10022.203,18.4125,3.9953673,2724600.0
739,9961.867,18.35,3.9597476,2402449.0
740,9933.167,18.73,3.9597476,3257308.0
741,9910.325,19.67,3.924125,1177010.0
742,10090.537,19.5825,3.9775574,2187681.0
743,10170.24,19.6075,3.977555,2476143.0
744,10141.01,19.157501,3.9894276,3192035.0
745,10118.645,18.465,4.0013022,4225867.0
746,10227.292,18.1,4.0487976,2461404.0
747,10208.9,17.855,4.143785,3427016.0
748,10230.383,17.6875,4.20315,1886585.0
749,10030.77,19.4475,4.16753,1867635.0
750,9976.445,19.664999,4.1022277,1406517.0
751,9973.498,20.3625,4.2090874,2474038.0
752,10039.093,21.67,4.3990574,5703973.0
753,10150.38,22.2725,4.476235,724314.0
754,10299.275,22.2525,4.464365,1661290.0
755,10346.067,22.5125,4.4228077,736947.0
756,10399.68,21.9225,4.46436,882231.0
757,10483.532,21.0475,4.422805,816959.0
758,10543.41,19.62,4.34563,2893045.0
759,10490.383,20.085001,4.292197,1985547.0
760,10565.923,19.7725,4.2981377,3543664.0
761,10704.655,19.282501,4.3515673,2768817.0
762,10765.495,18.7175,4.34563,1139110.0
763,10711.837,18.6775,4.2328324,819064.0
764,10721.348,17.625,4.155658,2581421.0
765,10725.0205,17.44,4.07848,2768817.0
766,10865.21,17.59,4.0725427,3604726.0
767,10945.138,17.42,4.084415,2132936.0
768,10931.811,17.3525,4.0666075,934870.0
769,11058.543,17.497501,4.084415,2246637.0
770,11135.69,16.7825,4.1319127,4967025.0
771,11159.635,17.4625,4.054735,8167483.0
772,11136.425,18.045,3.995365,4699619.0
773,11134.535,18.0775,3.91819,4521699.0
774,10872.808,17.985,3.82914,3928982.0
775,10824.157,17.317501,4.001305,5084937.0
776,10956.445,16.285,4.07848,3933194.0
777,10982.103,16.0475,4.0487976,2448771.0
778,11142.853,16.45,4.072545,2665644.0
779,11072.067,16.5875,4.0250525,568502.0
780,11073.218,16.93,4.04286,4636452.0
781,10906.5,16.9325,4.0962925,5194426.0
782,10915.553,16.7475,4.0784802,1083313.0
783,11152.928,17.705,4.1259723,3562493.0
784,11308.65,17.9275,4.22096,2859356.0
785,11288.253,17.2325,4.250645,896970.0
786,11189.435,16.77,4.2447076,566397.0
787,11244.963,16.685,4.34563,2579211.0
788,11459.905,18.5375,4.4049973,871703.0
789,11596.077,19.025,4.31595,888548.0
790,11751.058,19.16,4.179405,4619607.0
791,11698.641,19.07,4.04286,3556298.0
792,11752.34,18.130001,4.066605,1284394.0
793,11773.473,17.095,4.0428576,2411187.0
794,11917.422,16.405,4.1259727,2684594.0
795,11935.96,16.4025,4.185343,985404.0
796,11955.232,16.6775,4.197215,3429648.0
797,11974.41,16.555,4.2447076,2503516.0
798,12031.577,16.29,4.3337574,2907784.0
799,12029.811,16.475,4.375315,3846865.0
800,12062.127,16.9175,4.3753123,5280755.0
801,12224.87,17.05,4.476235,6537776.0
802,12240.57,17.154999,4.7730675,15320084.0
803,11882.092,17.845001,4.7552576,5074409.0
804,11726.638,17.285,4.7849374,5082831.0
805,11745.242,16.4175,5.0224075,3240463.0
806,11975.912,16.56,4.8917975,2103458.0
807,12211.748,16.6375,4.8799276,2244531.0
808,12134.32,15.8725,4.7136974,1562328.0
809,12150.387,15.65,4.773065,3846865.0
810,12310.968,16.4,4.8205576,2128725.0
811,12472.032,16.98,4.7137,656936.0
812,12408.035,16.875,4.7255726,1762357.0
813,12233.082,16.58,4.743385,2642483.0
814,12201.485,17.0825,4.60684,899076.0
815,12183.207,17.4575,4.3812504,2326648.0
816,12016.695,17.5425,4.286265,1798152.0
817,11981.355,18.0175,4.1259727,8820208.0
818,12165.45,18.1,4.0903525,6207203.0
819,12213.617,17.9675,4.102225,3910032.0
820,11967.442,17.0625,4.1437826,1345455.0
821,11968.1,16.1175,4.102227,747475.0
822,11855.827,15.5075,4.030985,534813.0
823,11882.01,16.3375,4.06067,480069.0
824,11764.992,17.0975,4.0369253,1286500.0
825,11846.705,17.375,4.09629,210556.0
826,12013.285,16.935,4.0784774,2728811.0
827,12035.117,16.3575,4.0725427,324257.0
828,12074.76,15.184999,4.155658,3284680.0
829,12214.433,15.55,4.18534,2320332.0
830,12387.697,14.96,4.155658,5324971.0
831,12470.285,14.4475,4.0903525,4425896.0
832,12390.46,14.795,3.9656825,7611614.0
833,12352.46,15.1575,4.00724,4743836.0
834,12306.923,15.202499,4.001305,4689091.0
835,12182.561,16.125,3.9359999,3467864.0
836,12321.23,17.1175,3.9419374,1265444.0
837,12364.638,16.77,4.137845,19697552.0
838,12456.63,17.1975,4.339695,2486671.0
839,12616.603,17.395,4.321885,4969131.0
840,12617.595,17.807499,4.250643,8215911.0
841,12321.043,17.8025,4.13191,5375505.0
842,12239.288,16.84,4.0962925,2471932.0
843,12234.918,16.4675,4.066605,3608937.0
844,12375.152,16.2375,3.947875,30358270.0
845,12453.707,15.6775,3.823205,4838586.0
846,12474.265,15.405,3.852885,4570864.0
847,12469.83,15.3975,3.7994576,2248742.0
848,12427.745,15.575,3.656975,4253239.0
849,12558.963,16.065,3.7579,7457908.0
850,12566.723,16.455,3.7638373,1244388.0
851,12736.635,15.372499,3.781645,3419436.0
852,12905.605,15.0425,3.74009,2566683.0
853,13051.0,14.2300005,3.728215,7780059.0
854,13148.155,14.7,3.8053925,7954821.0
855,13176.777,14.63,3.82914,3022011.0
856,13337.615,14.755,3.8172674,4514856.0
857,13336.442,14.385,3.7638373,3135185.0
858,13347.55,14.485,3.6985326,2377182.0
859,13322.683,15.247499,3.68666,2600372.0
860,13292.54,16.1175,3.621355,1962386.0
861,13206.24,17.400002,3.6391675,3107812.0
862,13197.97,19.45,3.556055,1871846.0
863,13425.862,19.095,3.5619874,4484851.0
864,13697.567,20.09,3.6451051,3004640.0
865,13728.665,18.6225,3.7460275,4697513.0
866,13707.7295,18.5675,3.86476,7723209.0
867,13542.595,21.3675,3.8588223,3185012.0
868,13267.558,20.7675,3.751965,4548018.0
869,13295.893,20.0825,3.995365,12982908.0
870,13075.55,18.6625,3.95381,12839729.0
871,12995.939,17.605,3.8113325,7765320.0
872,13087.353,16.7675,3.74009,6238786.0
873,13048.418,16.4725,3.68666,3918455.0
874,13192.723,16.564999,3.7579,6182989.0
875,13509.34,16.8275,3.81133,4646980.0
876,13546.897,15.6525,3.8350775,1804468.0
877,13563.875,15.6475,3.82914,1869741.0
878,13642.91,15.3175,3.8053925,2385604.0
879,13649.4375,15.717501,3.8232026,5455516.0
880,13782.52,15.75,3.8291426,1638129.0
881,13817.825,15.5275,3.823205,7146284.0
882,13935.258,16.455,3.8885076,8274867.0
883,13873.035,16.555,4.0369253,15033727.0
884,13873.492,15.940001,4.07848,4937548.0
885,13789.415,15.247499,3.9953675,2452982.0
886,13770.548,15.639999,4.1140976,10401486.0
887,13685.915,15.855,4.25658,5440071.0
888,13652.348,16.175001,4.27439,3899505.0
889,13809.695,15.085,4.357505,4779630.0
890,13973.697,14.22,4.50592,5055459.0
891,13812.582,14.7825,4.5237303,4708041.0
892,13498.195,14.915,4.5712223,3375219.0
893,13463.449,15.9825,4.66621,7537919.0
894,13447.985,16.525,4.7255726,4133222.0
895,13585.657,16.7075,4.6127777,7251562.0
896,13461.68,17.16,4.39906,5457622.0
897,13241.85,16.6125,4.3159475,2347704.0
898,13020.077,16.0975,4.2506423,1577067.0
899,12851.285,16.905,4.0725427,2655116.0
900,12977.561,17.49,4.2328324,640091.0
901,12872.975,19.6,4.120035,557974.0
902,12961.832,18.755001,4.1081624,1330716.0
903,12904.815,18.869999,4.12004,2722494.0
904,12787.585,18.6325,3.9775574,7748476.0
905,12576.27,18.615,3.8291402,1476000.0
906,12528.975,19.94,3.823205,1556012.0
907,12652.28,19.442501,3.86476,2850934.0
908,12548.077,18.48,3.94787,3027801.0
909,12563.1875,18.7675,4.0013027,2128725.0
910,12456.725,18.49,3.9656825,943293.0
911,12590.699,18.4125,4.0072374,2242426.0
912,12677.277,17.13,3.924125,503230.0
913,12666.77,16.035,3.9300625,1031726.0
914,12725.527,15.5175,3.97162,1271761.0
915,12887.067,16.5125,4.02505,1232808.0
916,12911.567,16.195,4.14972,673780.0
917,12916.758,16.665,4.1734653,406374.0
918,13046.925,15.42,4.084415,568502.0
919,12784.633,14.9925,3.90038,1228597.0
920,12535.842,15.16,3.8350775,1471789.0
921,12448.702,15.877501,3.78758,791692.0
922,12421.258,15.115,3.8053925,1391778.0
923,12437.268,14.83,3.7400925,943293.0
924,12251.048,15.1975,3.6925974,1137005.0
925,12203.453,14.872499,3.6747875,195817.0
926,12327.595,15.3625,3.8053925,888548.0
927,12209.508,14.925,3.823205,1530745.0
928,12151.76,14.2875,3.77571,446380.0
929,12175.713,14.5825,3.746025,366368.0
930,11978.811,14.9325,3.5323074,1257022.0
931,11921.245,15.6675,3.45513,1362300.0
932,11917.037,15.547501,3.56199,218979.0
933,12057.49,14.8975,3.6094825,1665501.0
934,12010.298,14.98,3.5976074,120017.0
935,12019.975,15.139999,3.550115,827487.0
936,11901.06,16.345,3.4670024,1088577.0
937,11585.6875,16.0575,3.37202,1035937.0
938,11447.737,15.9800005,3.235475,383213.0
939,11569.17,15.8825,3.4017,585347.0
940,11446.33,15.1075,3.241415,237929.0
941,11348.832,14.67,3.0514374,2646694.0
942,11089.455,14.6475,2.9327075,911709.0
943,11054.947,14.245,3.01582,732736.0
944,11350.605,14.285,3.0751874,4752258.0
945,11371.442,15.2575,3.0395675,1596018.0
946,11465.638,14.8125,3.1464274,1728668.0
947,11624.58,15.195,3.27703,734842.0
948,11630.58,16.1975,3.3363976,1975019.0
949,11930.38,17.3575,3.47294,2248742.0
950,12107.07,16.8575,3.502625,3187824.0
951,12117.487,16.5675,3.4788775,75800.0
952,12151.99,15.805,3.4551299,263196.0
953,12143.907,15.5825,3.52637,1494950.0
954,12052.84,15.8975,3.3957675,1067521.0
955,11982.87,15.73,3.3007774,1996075.0
956,12295.067,16.252499,3.33046,2183470.0
957,12384.867,17.2725,3.3542051,2613005.0
958,12351.6455,18.8525,3.3542075,2341387.0
959,12350.268,19.365,3.41951,1991864.0
960,12403.242,18.095,3.4670024,867492.0
961,12274.768,18.130001,3.5144975,7702153.0
962,12064.4375,18.8375,3.496685,1577067.0
963,12190.893,18.5275,3.52637,1804468.0
964,12114.245,18.3875,3.43732,1739196.0
965,11891.275,16.76,3.199855,1263338.0
966,11906.053,16.865,3.2117276,2143464.0
967,11854.08,16.4525,3.1998575,787481.0
968,12042.359,16.265,3.1404924,3579459.0
969,12155.817,15.525,3.1761076,1153849.0
970,12164.895,15.2375,3.2532876,1585490.0
971,12128.162,15.0275,3.2473476,1357036.0
972,12253.147,14.8275,3.2770324,3750009.0
973,12142.572,15.515,3.2473476,3072018.0
974,12200.112,15.1025,3.205795,859070.0
975,12276.298,14.62,3.235475,1130688.0
976,12251.152,14.11,3.2414126,1010671.0
977,12218.827,14.315001,3.2592225,1833946.0
978,12172.72,14.1025,3.2354774,516811.0
979,12214.16,14.059999,3.253285,117912.0
980,12118.627,13.8949995,3.265155,183184.0
981,12010.982,13.4375,3.1701725,673780.0
982,11928.07,13.6125,3.1404877,1322294.0
983,11974.918,14.217501,3.164235,557974.0
984,12113.143,14.4025,3.1939225,1547590.0
985,12102.897,14.125,3.1879826,1056993.0
986,12322.67,14.42,3.2295399,3358375.0
987,12301.503,14.75,3.1879826,998037.0
988,12328.247,14.8175,3.152365,901181.0
989,12275.84,14.835,3.063315,1808679.0
990,12295.9375,14.5575,3.03363,1772885.0
991,12343.183,14.78,3.021755,2255059.0
992,12204.404,14.2725,2.9980075,1364405.0
993,12274.357,13.66,3.063315,5546056.0
994,12200.902,13.425,3.045505,1867635.0
995,12366.872,12.8925,3.0395675,1275972.0
996,12261.668,13.225,3.0158174,3642626.0
997,12411.359,13.79,3.01582,425324.0
998,12444.192,13.6575,3.0098825,465330.0
999,12459.47,13.952499,3.0455024,1240177.0
1000,12433.67,14.7625,3.0573776,6377753.0
1001,12406.838,14.7375,3.0573776,1090682.0
1002,12364.665,15.215,3.0098825,381107.0
1003,12338.365,14.7225,2.95052,835909.0
1004,12257.522,15.8575,2.95645,2484566.0
1005,12268.738,15.6325,2.9089625,1294922.0
1006,12225.457,15.4175,2.89115,505335.0
1007,12352.975,15.5225,2.9861376,1115949.0
1008,12368.547,15.16,3.01582,33689.0
1009,12420.84,14.747499,2.9801974,541130.0
1010,12534.405,14.8975,2.9861376,774848.0
1011,12736.547,16.345,3.0217576,981193.0
1012,12785.525,16.4875,3.03957,1749724.0
1013,12811.65,16.0975,3.0217576,488491.0
1014,12846.91,15.705,3.021755,1644445.0
1015,12848.68,15.837501,3.039565,652725.0
1016,12978.68,16.41,3.0217576,1069627.0
1017,13023.518,15.925,2.99207,267407.0
1018,13004.607,14.515,2.9801998,206345.0
1019,13029.77,13.6925,3.0098848,1103316.0
1020,13110.862,13.71,3.05144,15429573.0
1021,13103.952,14.0175,3.2295375,20537672.0
1022,12987.178,13.3375,3.29484,3274152.0
1023,12955.638,13.135,3.318585,1522323.0
1024,13105.397,12.9775,3.2889051,562186.0
1025,13139.578,13.2725,3.3245225,4554335.0
1026,13086.84,13.685,3.3542051,1347561.0
1027,13130.547,13.372499,3.342335,1787624.0
1028,13226.668,13.1425,3.567925,6230364.0
1029,13228.835,13.1125,3.6451025,1764463.0
1030,13245.795,13.2225,3.6629124,1810785.0
1031,13302.09,13.3325,3.5976124,1787624.0
1032,13235.303,12.7325,3.4966874,307412.0
1033,13147.895,12.6875,3.484815,812748.0
1034,13012.84,12.7575,3.50856,364263.0
1035,12933.897,13.2275,3.52637,1195960.0
1036,13096.03,12.99,3.7222774,5179687.0
1037,13358.168,12.860001,3.7460275,671675.0
1038,13342.252,13.1175,3.680725,317940.0
1039,13330.064,13.36,3.7341526,1804468.0
1040,13314.61,13.3925,3.7578976,949609.0
1041,13274.867,13.22,3.6510425,1084365.0
1042,13256.515,12.91,3.6272924,1928697.0
1043,13242.26,12.4125,3.7460275,1303344.0
1044,13202.23,12.615,3.627295,330574.0
1045,13027.805,12.4675,3.5323076,450591.0
1046,13047.103,12.29,3.52637,454802.0
1047,13047.186,12.2275,3.5501175,105278.0
1048,13115.189,12.05,3.5797975,840120.0
1049,13036.008,11.675,3.56199,368474.0
1050,12998.923,11.4875,3.573865,379002.0
1051,12806.088,11.84,3.4966874,2078192.0
1052,12842.925,12.155,3.4491925,808537.0
1053,12868.66,11.657499,3.3542075,4678563.0
1054,13050.367,12.4,3.2829676,5280755.0
1055,13051.348,12.855,3.3423326,5521836.0
1056,13060.013,13.7375,3.3007774,4282717.0
1057,13235.518,14.0925,3.26516,911709.0
1058,13352.84,13.855,3.2532876,1724457.0
1059,13415.14,13.7725,3.33046,2865673.0
1060,13497.721,13.3525,3.31265,1122266.0
1061,13533.822,13.505,3.3007774,1688662.0
1062,13531.103,13.34,3.2889051,2535099.0
1063,13609.635,13.245,3.2651625,5127048.0
1064,13638.415,12.6925,3.3185875,12782879.0
1065,13776.09,12.555,3.29484,7179973.0
1066,13919.516,12.7625,3.28297,4872275.0
1067,13831.527,12.8175,3.2473476,4428001.0
1068,13810.317,13.6475,3.26516,2924628.0
1069,13830.275,13.9925,3.2651575,1553906.0
1070,13815.755,14.4875,3.253285,3269941.0
1071,13720.172,14.16,3.1998575,4699619.0
1072,13916.353,13.545,3.17611,2794083.0
1073,14008.072,13.3175,3.17611,2448771.0
1074,13964.588,13.195,3.14049,6702010.0
1075,13920.607,13.2175,3.164235,2659327.0
1076,14033.1875,12.467501,3.2295399,2269798.0
1077,14068.232,11.8125,3.2889051,2901467.0
1078,14067.005,11.915,3.2889075,1665501.0
1079,14284.75,11.5125,3.2592225,1341244.0
1080,14227.037,11.5925,3.2354774,924343.0
1081,14241.518,11.595,3.2236052,421113.0
1082,14233.42,11.7375,3.205795,745370.0
1083,14094.3125,11.715,3.1701725,1244388.0
1084,13997.968,11.535,3.12268,1021199.0
1085,13940.367,11.46,3.08706,1181221.0
1086,13857.078,11.4325,3.0217576,553763.0
1087,14004.607,11.2575,3.0158224,1347561.0
1088,14065.692,11.535,3.057375,501124.0
1089,14060.92,11.6175,3.0276923,2377182.0
1090,13985.94,12.6525,2.99801,1844474.0
1091,14100.285,12.6425,3.03363,1391778.0
1092,14202.96,12.0175,3.0217574,1187538.0
1093,14175.103,11.485,2.9861374,793798.0
1094,14197.482,12.05,3.0039449,614825.0
1095,14204.803,11.9375,3.0039475,741159.0
1096,14169.072,12.6275,2.9802024,947504.0
1097,14275.94,12.2175,3.0039475,307412.0
1098,14222.3,12.3175,2.9861374,456907.0
1099,14207.963,12.2275,3.01582,233718.0
1100,14217.672,12.4625,3.05144,332679.0
1101,14108.53,12.625,3.0633125,1016987.0
1102,13838.522,12.545,3.009885,705364.0
1103,13723.135,12.639999,2.938645,273723.0
1104,13611.867,12.785,2.9742649,720103.0
1105,13536.314,13.4475,3.021755,1229649.0
1106,13555.824,13.3525,3.0276952,661147.0
1107,13484.967,13.385,3.039565,614825.0
1108,13576.98,13.635,3.0989325,745370.0
1109,13499.522,13.865,3.063315,1128582.0
1110,13578.902,14.360001,3.0276952,225295.0
1111,13584.532,13.5325,3.01582,1383356.0
1112,13649.98,13.8025,3.01582,1122266.0
1113,13545.205,14.127501,3.00395,492702.0
1114,13482.025,14.055,2.9505174,686414.0
1115,13410.133,13.85,2.932705,153706.0
1116,13478.5,13.7575,2.9148974,743264.0
1117,13608.34,14.34,2.920835,206345.0
1118,13653.135,13.8875,3.02769,1604440.0
1119,13630.758,13.3875,3.0276952,1101210.0
1120,13672.743,12.627501,3.045505,2415082.0
1121,13637.9375,12.2125,3.24735,9420293.0
1122,13547.93,12.0875,3.3482726,4474324.0
1123,13521.053,11.8625,3.3363976,1048571.0
1124,13543.74,12.425,3.31265,1471789.0
1125,13777.505,13.8,3.3126476,1368617.0
1126,13826.127,16.355,3.3245225,7190501.0
1127,14002.793,17.4725,3.300775,326362.0
1128,14020.527,15.255,3.26516,3059384.0
1129,14013.075,15.8875,3.2354774,2017130.0
1130,13991.55,15.2775,3.2414126,793798.0
1131,14003.535,15.11,3.24735,1907641.0
1132,14085.925,14.995,3.26516,633775.0
1133,14081.675,14.65,3.3185875,3307841.0
1134,13940.99,14.9625,3.2889051,656936.0
1135,14012.15,15.5275,3.2770324,730631.0
1136,14142.715,15.81,3.28297,840120.0
1137,14203.633,15.415,3.24735,1503373.0
1138,14033.2,14.889999,3.271095,2482460.0
1139,13943.713,14.3425,3.2651577,1092788.0
1140,13850.923,14.1775,3.24735,385318.0
1141,13812.902,13.627501,3.2532876,288462.0
1142,13805.915,13.9875,3.2473526,461519.0
1143,13817.615,14.525,3.253285,972771.0
1144,13931.14,14.8125,3.26516,263196.0
1145,13820.957,15.235001,3.2532876,389529.0
1146,13860.383,16.325,3.241415,391635.0
1147,13872.787,16.272501,3.2354774,557974.0
1148,13838.487,15.287499,3.182045,913815.0
1149,13756.915,13.7925,3.20579,595875.0
1150,13774.843,13.485001,3.2414126,1789729.0
1151,13845.0625,13.3775,3.2532876,760109.0
1152,13827.303,13.1325,3.26516,541130.0
1153,13789.457,12.91,3.182045,410585.0
1154,13603.777,12.775,3.0039449,3859499.0
1155,13587.465,12.125,2.903025,3303630.0
1156,13474.247,12.175,2.8436575,4282717.0
1157,13411.883,13.025,2.7249227,6351434.0
1158,13517.723,12.8025,2.6655576,4619607.0
1159,13475.81,12.1050005,2.6893024,1096999.0
1160,13492.51,11.985,2.754605,1817102.0
1161,13554.365,12.5425,2.8080375,3575248.0
1162,13591.51,12.127501,2.88521,2459299.0
1163,13665.213,12.4075,2.9030225,1311766.0
1164,13637.092,12.475,2.879275,2242426.0
1165,13655.013,12.105,2.903025,774848.0
1166,13742.303,11.8,2.8911524,882231.0
1167,13752.48,11.745,2.8970876,1728668.0
1168,13640.848,11.422501,2.861465,482174.0
1169,13374.838,11.1975,2.796165,3107812.0
1170,13451.48,11.1825,2.8674026,606402.0
1171,13523.235,11.955,2.861465,707470.0
1172,13511.65,11.32,2.83772,760109.0
1173,13688.77,11.0325,2.808035,176867.0
1174,13752.125,11.6025,2.8317826,195817.0
1175,13816.91,12.18,2.7783551,1528639.0
1176,13829.872,12.6025,2.7902274,1092788.0
1177,13873.324,11.9375,2.8021,229506.0
1178,13863.175,11.6325,2.790225,16845.0
1179,13934.05,11.84,2.7546048,461119.0
1180,13950.678,11.6125,2.7783551,231612.0
1181,14062.713,12.0075,2.825845,132651.0
1182,14043.793,11.9525,2.84959,1208594.0
1183,14066.683,13.2,2.83772,360051.0
1184,14054.843,11.7675,2.83772,69484.0
1185,13941.995,11.045,2.796165,138967.0
1186,13962.412,11.05,2.9505177,524285.0
1187,13884.3125,11.0425,2.92677,705364.0
1188,13754.607,10.8275,2.9089599,410585.0
1189,13633.4375,10.4925,2.8080375,728525.0
1190,13692.213,10.93,2.8021,2106.0
1191,13699.933,10.5575,2.7724175,1048571.0
1192,13697.885,10.4625,2.73086,52639.0
1193,13706.487,10.66,2.7367976,400057.0
1194,13634.175,10.7725,2.71305,254773.0
1195,13567.907,11.05,2.6833649,322151.0
1196,13698.705,11.0675,2.7071152,516164.0
1197,13780.558,10.69,2.7011776,132651.0
1198,13848.88,10.4425,2.7071126,347418.0
1199,13849.84,10.945,2.7130475,273723.0
1200,13870.838,11.855,2.6596224,915920.0
1201,13825.885,11.8675,2.7011776,406374.0
1202,13809.22,11.84,2.69524,463224.0
1203,13822.42,12.3,2.6655576,90539.0
1204,13886.872,12.26,2.701175,430167.0
1205,13910.862,12.905001,2.71305,829592.0
1206,13937.835,12.4175,2.6655576,854859.0
1207,13944.385,12.12,2.6536825,351269.0
1208,13940.025,12.395,2.6833675,172656.0
1209,13917.603,12.565,2.671495,70010.0
1210,13863.612,12.55,2.665555,867492.0
1211,13888.228,13.015,2.7130475,654830.0
1212,13937.522,13.297501,2.7130525,117912.0
1213,13947.225,13.445,2.7249224,149495.0
1214,14083.922,13.18,2.790225,1484423.0
1215,14194.567,13.545,2.7961626,1031726.0
1216,14177.657,13.58,2.724925,793798.0
